Kilometers_Driven,Mileage,Engine,Power,Seats,Age,Fuel_Type_CNG,Fuel_Type_Diesel,Fuel_Type_LPG,Fuel_Type_Petrol,Transmission_Automatic,Transmission_Manual,Owner_Type_First,Owner_Type_Fourth & Above,Owner_Type_Second,Owner_Type_Third,Price
33000,19.08,1582.0,126.2,5.0,10,False,True,False,False,True,False,True,False,False,False,8.7
80103,25.0,1396.0,69.0,5.0,10,False,True,False,False,False,True,True,False,False,False,1.8
42100,18.0,995.0,62.0,5.0,19,False,False,False,True,False,True,True,False,False,False,0.99
4500,18.9,1197.0,81.86,5.0,8,False,False,False,True,False,True,True,False,False,False,4.8
97000,12.55,2982.0,169.0,7.0,12,False,True,False,False,False,True,True,False,False,False,17.95
51223,18.9,1197.0,81.86,5.0,9,False,False,False,True,False,True,True,False,False,False,5.66
64000,17.0,1497.0,118.0,5.0,17,False,False,False,True,False,True,True,False,False,False,3.1
56911,18.6,1197.0,81.86,5.0,10,False,False,False,True,False,True,True,False,False,False,6.54
147848,12.8,2494.0,102.0,8.0,11,False,True,False,False,False,True,True,False,False,False,13.2
14076,11.36,2755.0,171.5,7.0,7,False,True,False,False,True,False,True,False,False,False,19.4
75180,18.2,1061.0,64.0,5.0,19,False,False,False,True,False,True,True,False,False,False,1.65
92000,22.9,1248.0,74.0,5.0,13,False,True,False,False,False,True,False,False,True,False,4.35
57266,20.5,1248.0,91.72,5.0,11,False,True,False,False,False,True,True,False,False,False,6.5
64000,18.2,998.0,67.1,5.0,19,False,False,False,True,False,True,True,False,False,False,1.11
41000,19.87,1461.0,83.8,5.0,13,False,True,False,False,False,True,True,False,False,False,5.5
45999,10.5,2835.0,107.2,6.0,14,False,True,False,False,False,True,True,False,False,False,11.0
50000,23.1,998.0,67.04,5.0,11,False,False,False,True,True,False,True,False,False,False,3.9
70000,17.88,1405.0,48.21,5.0,13,False,True,False,False,False,True,True,False,False,False,1.8
37540,18.6,1197.0,81.86,5.0,10,False,False,False,True,False,True,True,False,False,False,6.22
44000,23.1,998.0,67.04,5.0,12,False,False,False,True,True,False,True,False,False,False,4.3
22500,18.9,1197.0,81.86,5.0,9,False,False,False,True,False,True,True,False,False,False,5.99
17431,18.6,1197.0,81.83,5.0,9,False,False,False,True,False,True,True,False,False,False,6.0
61566,17.1,1591.0,121.3,5.0,12,False,False,False,True,False,True,True,False,False,False,5.85
61730,12.39,2179.0,147.51,5.0,12,False,True,False,False,True,False,True,False,False,False,19.94
68000,16.1,1298.0,88.2,5.0,17,False,False,False,True,False,True,True,False,False,False,2.9
29000,18.0,1198.0,86.7,5.0,12,False,False,False,True,False,True,True,False,False,False,4.25
156210,21.43,1364.0,87.2,5.0,16,False,True,False,False,False,True,True,False,False,False,5.99
46500,27.4,1498.0,98.6,5.0,13,False,True,False,False,False,True,True,False,False,False,3.3
52830,16.77,2967.0,241.38,5.0,17,False,True,False,False,True,False,False,False,True,False,8.08
39867,22.5,998.0,67.04,5.0,9,False,False,False,True,False,True,True,False,False,False,4.5
58972,24.2,1498.0,98.6,7.0,12,False,True,False,False,False,True,True,False,False,False,6.5
66000,10.1,2354.0,152.0,5.0,20,False,False,False,True,True,False,False,False,True,False,3.9
52000,17.1,1591.0,121.3,5.0,13,False,False,False,True,False,True,True,False,False,False,5.25
58000,11.72,2199.0,194.3,7.0,12,False,True,False,False,True,False,True,False,False,False,17.0
58000,16.95,1197.0,78.9,5.0,14,False,False,False,True,True,False,True,False,False,False,3.5
75000,17.7,1399.0,68.0,5.0,18,False,True,False,False,False,True,False,False,True,False,3.0
41008,20.36,1197.0,78.9,5.0,11,False,False,False,True,False,True,False,False,True,False,4.87
65000,24.4,1120.0,71.0,5.0,12,False,True,False,False,False,True,True,False,False,False,6.0
19000,18.19,1968.0,174.5,5.0,11,False,True,False,False,True,False,True,False,False,False,15.5
74000,16.6,1388.0,68.0,5.0,18,False,False,False,True,False,True,False,False,True,False,1.6
33000,21.4,1197.0,83.1,5.0,9,False,False,False,True,True,False,True,False,False,False,7.25
95000,17.0,1896.0,105.0,5.0,16,False,True,False,False,False,True,False,False,True,False,3.25
34000,20.64,1498.0,108.5,5.0,14,False,True,False,False,False,True,True,False,False,False,3.4
102865,12.07,2967.0,241.4,7.0,12,False,True,False,False,True,False,True,False,False,False,30.5
52378,17.0,1591.0,121.3,5.0,10,False,False,False,True,False,True,True,False,False,False,7.97
38000,14.84,2143.0,170.0,5.0,14,False,True,False,False,True,False,True,False,False,False,13.51
60334,25.8,1498.0,98.6,5.0,11,False,True,False,False,False,True,True,False,False,False,5.43
107000,16.6,1388.0,68.0,5.0,16,False,False,False,True,False,True,True,False,False,False,2.6
445000,18.5,1197.0,82.9,5.0,13,False,False,False,True,False,True,True,False,False,False,4.45
2196,22.74,796.0,47.3,5.0,9,False,False,False,True,False,True,True,False,False,False,2.75
24000,10.6,2996.0,258.0,5.0,16,False,False,False,True,True,False,True,False,False,False,8.75
44846,14.6,1368.0,88.7,5.0,11,False,False,False,True,False,True,False,False,True,False,5.41
64035,28.4,1248.0,73.75,5.0,8,False,True,False,False,True,False,True,False,False,False,8.55
45600,15.1,2179.0,140.0,7.0,12,False,True,False,False,False,True,True,False,False,False,8.25
102001,11.1,2400.0,200.0,7.0,12,False,True,False,False,True,False,True,False,False,False,23.58
47439,20.36,1197.0,78.9,5.0,12,False,False,False,True,False,True,True,False,False,False,4.49
193254,11.5,2982.0,171.0,7.0,16,False,True,False,False,False,True,True,False,False,False,12.99
29000,21.9,624.0,37.48,4.0,10,False,False,False,True,True,False,True,False,False,False,2.8
51681,19.98,1461.0,108.5,8.0,10,False,True,False,False,False,True,True,False,False,False,8.43
42666,18.0,1497.0,117.3,5.0,10,False,False,False,True,True,False,True,False,False,False,8.95
65000,19.01,1461.0,108.45,5.0,13,False,True,False,False,False,True,False,False,True,False,5.5
18776,17.8,1198.0,86.7,5.0,12,False,False,False,True,False,True,True,False,False,False,4.75
6714,18.0,1198.0,86.7,5.0,10,False,False,False,True,False,True,True,False,False,False,4.75
40000,12.05,1995.0,154.0,5.0,17,False,False,False,True,True,False,False,False,True,False,9.5
88539,23.2,1248.0,73.94,5.0,15,False,True,False,False,False,True,True,False,False,False,3.77
65055,17.0,1497.0,118.0,5.0,14,False,False,False,True,False,True,False,False,True,False,4.25
23000,18.88,1995.0,184.0,5.0,12,False,True,False,False,True,False,True,False,False,False,19.9
60000,15.0,1896.0,105.0,5.0,17,False,True,False,False,False,True,True,False,False,False,4.0
59350,19.1,1197.0,85.8,5.0,13,False,False,False,True,False,True,True,False,False,False,4.16
19000,16.36,2179.0,187.7,5.0,11,False,True,False,False,True,False,False,False,True,False,38.0
45560,16.9,1197.0,82.0,5.0,10,False,False,False,True,True,False,True,False,False,False,6.34
118000,12.8,2494.0,102.0,8.0,17,False,True,False,False,False,True,True,False,False,False,4.5
55000,15.1,1196.0,73.0,7.0,10,False,False,False,True,False,True,True,False,False,False,3.75
60000,15.2,1968.0,140.8,5.0,14,False,True,False,False,True,False,False,False,True,False,10.2
145000,12.8,2494.0,102.0,8.0,19,False,True,False,False,False,True,True,False,False,False,5.0
46810,9.8,1995.0,163.5,5.0,18,False,False,False,True,False,True,True,False,False,False,3.95
62767,20.34,1498.0,103.2,5.0,10,False,True,False,False,False,True,True,False,False,False,9.75
18553,18.6,1197.0,81.86,5.0,8,False,False,False,True,False,True,True,False,False,False,7.93
143143,17.8,1399.0,67.0,5.0,15,False,True,False,False,False,True,True,False,False,False,2.1
53497,13.5,2477.0,175.56,7.0,11,False,True,False,False,False,True,True,False,False,False,16.42
148000,14.66,2199.0,194.3,7.0,15,False,True,False,False,False,True,False,False,True,False,8.9
95000,15.1,2179.0,140.0,7.0,14,False,True,False,False,False,True,True,False,False,False,7.21
100000,12.8,2494.0,102.0,8.0,11,False,True,False,False,False,True,True,False,False,False,13.5
87000,12.05,2179.0,120.0,7.0,12,False,True,False,False,False,True,True,False,False,False,7.4
56838,16.8,1497.0,118.0,5.0,12,False,False,False,True,True,False,True,False,False,False,5.15
100000,12.0,2987.0,224.0,7.0,13,False,True,False,False,True,False,True,False,False,False,32.0
125000,17.0,1497.0,118.0,5.0,15,False,False,False,True,False,True,True,False,False,False,3.25
17000,22.5,998.0,67.0,5.0,9,False,False,False,True,True,False,True,False,False,False,3.95
70000,15.4,1193.0,65.0,5.0,13,False,False,False,True,False,True,False,False,True,False,1.5
50000,17.0,1197.0,80.0,5.0,16,False,False,False,True,False,True,False,False,True,False,3.0
39800,16.0,1198.0,90.0,5.0,16,False,False,False,True,False,True,True,False,False,False,1.99
60000,19.0,998.0,66.1,5.0,16,False,False,False,True,False,True,True,False,False,False,1.35
58000,16.07,1995.0,181.0,5.0,17,False,True,False,False,True,False,True,False,False,False,13.5
110009,17.67,1968.0,138.08,5.0,16,False,True,False,False,False,True,True,False,False,False,6.99
85000,19.01,1461.0,108.5,5.0,13,False,True,False,False,False,True,True,False,False,False,8.5
84000,22.07,1199.0,73.9,5.0,16,False,True,False,False,False,True,False,False,True,False,2.89
51000,22.69,1995.0,190.0,5.0,15,False,True,False,False,True,False,True,False,False,False,10.5
68880,16.95,1498.0,97.7,5.0,13,False,False,False,True,False,True,True,False,False,False,3.97
5500,24.07,998.0,67.1,5.0,9,False,False,False,True,True,False,True,False,False,False,4.25
40052,21.1,1197.0,85.8,5.0,10,False,False,False,True,False,True,True,False,False,False,6.17
47293,14.16,1968.0,174.3,5.0,10,False,True,False,False,True,False,True,False,False,False,38.72
79663,16.8,1493.0,110.0,5.0,13,False,True,False,False,False,True,True,False,False,False,6.5
63000,25.8,1498.0,98.6,5.0,13,False,True,False,False,False,True,False,False,True,False,4.25
45000,26.0,1498.0,98.6,5.0,12,False,True,False,False,False,True,True,False,False,False,4.75
56501,12.9,2755.0,174.5,7.0,12,False,True,False,False,True,False,True,False,False,False,17.71
58000,20.34,1498.0,103.2,5.0,11,False,True,False,False,False,True,True,False,False,False,5.85
51602,22.48,1995.0,190.0,5.0,15,False,True,False,False,True,False,True,False,False,False,17.27
74199,16.07,1995.0,181.0,5.0,19,False,True,False,False,True,False,True,False,False,False,9.25
25000,13.0,1591.0,121.3,5.0,9,False,False,False,True,True,False,True,False,False,False,12.75
70000,21.76,1995.0,190.0,5.0,10,False,True,False,False,True,False,False,False,True,False,27.0
25000,14.84,2143.0,167.62,5.0,13,False,True,False,False,True,False,False,False,True,False,21.0
22000,26.59,1248.0,74.0,5.0,9,False,True,False,False,False,True,True,False,False,False,7.95
47020,23.1,998.0,67.04,5.0,11,False,False,False,True,False,True,False,False,True,False,4.5
8000,19.59,1995.0,187.74,5.0,9,False,True,False,False,True,False,True,False,False,False,33.75
73000,11.33,4134.0,335.2,7.0,16,False,True,False,False,True,False,True,False,False,False,17.51
36973,18.2,1199.0,88.7,5.0,9,False,False,False,True,False,True,True,False,False,False,6.8
42083,25.4,624.0,37.48,4.0,12,False,False,False,True,False,True,True,False,False,False,1.68
61000,24.7,796.0,47.3,5.0,10,False,False,False,True,False,True,True,False,False,False,2.9
43628,22.5,998.0,67.04,5.0,12,False,False,False,True,False,True,True,False,False,False,3.16
60000,24.4,1120.0,71.0,5.0,12,False,True,False,False,False,True,True,False,False,False,3.9
54000,17.8,1199.0,76.8,5.0,16,False,False,False,True,False,True,False,False,True,False,1.95
27001,16.36,2179.0,187.7,5.0,11,False,True,False,False,True,False,True,False,False,False,26.52
52000,18.33,1968.0,167.7,5.0,16,False,True,False,False,True,False,True,False,False,False,9.0
80000,21.27,1396.0,88.76,5.0,14,False,True,False,False,False,True,True,False,False,False,4.5
160000,10.5,2835.0,107.2,6.0,18,False,True,False,False,False,True,True,False,False,False,8.75
3300,24.3,1248.0,88.5,5.0,8,False,True,False,False,True,False,True,False,False,False,11.5
35027,24.07,998.0,67.1,5.0,10,False,False,False,True,False,True,True,False,False,False,3.0
26568,21.1,814.0,55.2,5.0,11,False,False,False,True,False,True,True,False,False,False,3.79
59000,28.09,1248.0,88.5,5.0,11,False,True,False,False,False,True,True,False,False,False,6.0
51000,19.67,1582.0,126.2,5.0,10,False,True,False,False,False,True,True,False,False,False,13.25
56400,17.2,1968.0,138.1,5.0,14,False,True,False,False,True,False,True,False,False,False,8.0
80000,20.14,1498.0,88.8,5.0,11,False,True,False,False,False,True,True,False,False,False,5.8
107000,12.99,2494.0,100.6,7.0,13,False,True,False,False,False,True,False,False,True,False,13.5
100000,14.21,2143.0,203.0,5.0,12,False,True,False,False,True,False,True,False,False,False,25.0
59998,20.14,1498.0,88.8,5.0,10,False,True,False,False,False,True,True,False,False,False,5.49
105000,17.32,1968.0,150.0,5.0,13,False,True,False,False,True,False,True,False,False,False,19.0
36000,18.5,1197.0,80.0,5.0,15,False,False,False,True,False,True,True,False,False,False,2.5
24350,19.81,1086.0,68.05,5.0,11,False,False,False,True,False,True,False,False,True,False,3.0
28973,24.7,1047.0,69.0,5.0,8,False,True,False,False,False,True,True,False,False,False,6.64
8243,21.1,814.0,55.2,5.0,9,False,False,False,True,False,True,True,False,False,False,3.21
136642,17.92,1086.0,62.1,5.0,17,False,False,False,True,False,True,False,False,True,False,1.55
60000,17.92,1086.0,62.1,5.0,15,False,False,False,True,False,True,True,False,False,False,2.59
100000,12.7,2609.0,120.0,8.0,18,False,True,False,False,False,True,False,False,True,False,4.0
48689,17.4,1497.0,117.3,5.0,16,False,False,False,True,False,True,True,False,False,False,3.87
45000,24.3,1248.0,88.5,5.0,9,False,True,False,False,False,True,True,False,False,False,9.75
38163,17.11,1968.0,174.33,5.0,7,False,True,False,False,True,False,True,False,False,False,32.91
43800,14.21,2143.0,203.0,5.0,15,False,True,False,False,True,False,False,False,True,False,16.75
92000,13.5,1799.0,130.0,5.0,19,False,False,False,True,False,True,True,False,False,False,1.9
14064,18.6,1197.0,81.83,5.0,9,False,False,False,True,False,True,True,False,False,False,6.59
42366,15.73,1968.0,174.33,5.0,9,False,True,False,False,True,False,True,False,False,False,31.93
76551,25.1,1498.0,98.6,5.0,12,False,True,False,False,False,True,True,False,False,False,7.25
72672,19.81,1086.0,68.05,5.0,18,False,False,False,True,False,True,True,False,False,False,1.9
45000,25.2,1248.0,74.0,5.0,11,False,True,False,False,False,True,True,False,False,False,3.55
91696,11.4,2953.0,153.86,7.0,14,False,True,False,False,True,False,True,False,False,False,9.25
66484,13.8,1299.0,70.0,5.0,17,False,False,False,True,False,True,True,False,False,False,1.65
15456,20.68,1995.0,190.0,5.0,7,False,True,False,False,True,False,True,False,False,False,36.64
55000,14.21,2143.0,203.0,5.0,15,False,True,False,False,True,False,False,False,True,False,16.0
21112,15.1,1196.0,73.0,5.0,7,True,False,False,False,False,True,True,False,False,False,5.38
61297,25.8,1498.0,98.6,5.0,12,False,True,False,False,False,True,True,False,False,False,4.35
80000,17.3,993.0,60.0,5.0,20,False,False,False,True,False,True,False,False,True,False,1.2
59000,18.5,1197.0,80.0,5.0,13,False,False,False,True,False,True,False,False,True,False,4.1
150000,11.0,2993.0,235.0,5.0,17,False,True,False,False,True,False,True,False,False,False,18.75
60083,19.67,1582.0,126.2,5.0,9,False,True,False,False,False,True,True,False,False,False,13.78
85450,26.59,1248.0,74.0,5.0,10,False,True,False,False,False,True,True,False,False,False,4.0
88000,22.9,1248.0,74.0,5.0,13,False,True,False,False,False,True,True,False,False,False,4.33
81828,24.0,1186.0,73.97,5.0,11,False,True,False,False,False,True,True,False,False,False,5.43
18000,18.16,1196.0,86.8,5.0,10,False,False,False,True,False,True,True,False,False,False,4.9
34000,11.78,2143.0,167.62,5.0,10,False,True,False,False,True,False,True,False,False,False,25.5
46000,18.9,1197.0,82.0,5.0,11,False,False,False,True,True,False,True,False,False,False,5.1
48158,22.32,1582.0,126.32,5.0,13,False,True,False,False,False,True,True,False,False,False,6.7
93000,16.73,2993.0,218.0,5.0,13,False,True,False,False,True,False,True,False,False,False,26.5
71007,23.08,1461.0,63.1,5.0,13,False,True,False,False,False,True,True,False,False,False,3.9
63067,15.5,1586.0,103.3,5.0,16,False,False,False,True,False,True,False,False,True,False,2.7
70259,21.12,1248.0,88.8,5.0,15,False,True,False,False,False,True,True,False,False,False,2.95
13000,16.55,1968.0,140.0,5.0,11,False,True,False,False,True,False,True,False,False,False,23.0
140000,17.8,1248.0,75.0,5.0,17,False,True,False,False,False,True,False,False,True,False,2.49
130000,25.2,1248.0,74.0,5.0,11,False,True,False,False,False,True,True,False,False,False,4.5
89401,21.43,1364.0,87.2,5.0,15,False,True,False,False,False,True,True,False,False,False,4.5
67000,27.3,1498.0,98.6,5.0,11,False,True,False,False,False,True,True,False,False,False,6.9
65329,7.94,4395.0,450.0,4.0,16,False,False,False,True,True,False,True,False,False,False,20.72
72000,16.25,1198.0,73.9,5.0,16,False,False,False,True,False,True,True,False,False,False,2.21
70000,0.0,1242.0,74.0,5.0,25,False,False,False,True,False,True,False,False,False,True,0.55
82000,12.35,2179.0,187.74,5.0,15,False,True,False,False,True,False,False,False,True,False,13.9
85000,15.3,1596.0,101.0,5.0,16,False,False,False,True,False,True,True,False,False,False,1.46
83000,19.08,1582.0,126.32,5.0,14,False,True,False,False,True,False,True,False,False,False,6.0
26000,21.7,999.0,67.0,5.0,10,False,False,False,True,False,True,True,False,False,False,3.0
27000,22.3,1248.0,88.8,5.0,14,False,True,False,False,False,True,True,False,False,False,3.5
37746,21.19,1396.0,88.73,5.0,8,False,True,False,False,False,True,True,False,False,False,7.59
63274,15.0,1586.0,104.68,5.0,17,False,False,False,True,False,True,False,False,True,False,1.99
25000,25.17,799.0,53.3,5.0,10,False,False,False,True,False,True,True,False,False,False,3.8
197000,11.68,2498.0,112.0,7.0,13,False,True,False,False,False,True,True,False,False,False,4.0
45010,21.1,814.0,55.2,5.0,13,False,False,False,True,False,True,False,False,True,False,2.95
75348,25.8,1498.0,98.6,5.0,13,False,True,False,False,False,True,True,False,False,False,3.75
90110,22.07,1199.0,73.9,5.0,16,False,True,False,False,False,True,True,False,False,False,2.5
102013,17.0,1497.0,118.0,5.0,15,False,False,False,True,False,True,True,False,False,False,3.75
36000,12.55,2982.0,168.5,7.0,11,False,True,False,False,True,False,True,False,False,False,22.0
37578,18.0,1198.0,86.7,5.0,9,False,False,False,True,False,True,True,False,False,False,6.14
46001,20.58,1995.0,143.0,5.0,11,False,True,False,False,True,False,True,False,False,False,16.0
46559,23.1,998.0,67.04,5.0,12,False,False,False,True,True,False,True,False,False,False,3.75
48000,12.99,2494.0,100.6,8.0,11,False,True,False,False,False,True,True,False,False,False,11.75
46000,16.36,2179.0,187.7,5.0,13,False,True,False,False,True,False,False,False,True,False,24.0
15000,17.5,1199.0,88.7,5.0,9,False,False,False,True,False,True,True,False,False,False,8.9
85000,17.05,1995.0,184.0,5.0,14,False,True,False,False,True,False,False,False,False,True,10.0
32000,14.3,1598.0,103.5,5.0,12,False,False,False,True,True,False,True,False,False,False,5.55
60818,16.09,1598.0,103.5,5.0,14,False,False,False,True,False,True,True,False,False,False,3.59
35188,22.77,1498.0,98.59,5.0,7,False,True,False,False,False,True,True,False,False,False,11.13
110000,15.1,2179.0,140.0,7.0,14,False,True,False,False,False,True,True,False,False,False,7.2
61000,18.6,1388.0,67.0,5.0,12,False,True,False,False,False,True,True,False,False,False,2.98
75000,17.92,1086.0,62.1,5.0,16,False,False,False,True,False,True,False,False,True,False,1.7
69966,19.7,796.0,46.3,5.0,23,False,False,False,True,False,True,True,False,False,False,0.95
42000,17.8,1497.0,117.3,5.0,10,False,False,False,True,False,True,True,False,False,False,9.25
48000,13.01,2199.0,194.3,7.0,12,False,True,False,False,True,False,True,False,False,False,16.25
35000,17.9,2143.0,136.0,5.0,11,False,True,False,False,True,False,True,False,False,False,20.99
128000,12.8,2494.0,102.0,8.0,21,False,True,False,False,False,True,False,False,True,False,4.25
78000,16.07,1995.0,181.0,5.0,18,False,True,False,False,True,False,False,False,True,False,7.2
53080,18.6,1197.0,85.8,5.0,15,False,False,False,True,False,True,True,False,False,False,4.4
66000,15.04,1598.0,103.6,5.0,15,False,False,False,True,False,True,False,False,True,False,4.25
25000,16.02,1373.0,93.7,7.0,14,False,False,False,True,False,True,True,False,False,False,5.35
36139,18.9,1197.0,82.0,5.0,10,False,False,False,True,True,False,False,False,True,False,6.3
44000,19.67,1582.0,126.2,5.0,9,False,True,False,False,False,True,True,False,False,False,12.5
50000,16.77,2967.0,241.38,5.0,18,False,True,False,False,True,False,False,False,True,False,7.5
81177,16.0,1997.0,140.0,7.0,10,False,True,False,False,False,True,True,False,False,False,11.25
26000,16.05,1499.0,110.4,5.0,10,False,False,False,True,True,False,True,False,False,False,7.65
100000,24.4,1120.0,71.0,5.0,10,False,True,False,False,False,True,True,False,False,False,4.5
75000,21.21,1498.0,103.2,5.0,12,False,True,False,False,True,False,True,False,False,False,7.5
119859,13.0,2987.0,210.0,5.0,22,False,False,False,True,True,False,True,False,False,False,7.1
55980,20.36,1197.0,78.9,5.0,16,False,False,False,True,False,True,True,False,False,False,2.25
30000,17.11,1968.0,174.33,5.0,11,False,True,False,False,True,False,True,False,False,False,27.0
49700,21.9,1396.0,88.76,5.0,14,False,True,False,False,False,True,False,False,True,False,4.18
79000,23.5,1396.0,88.7,5.0,13,False,True,False,False,False,True,True,False,False,False,6.5
65100,17.0,1497.0,118.0,5.0,16,False,False,False,True,False,True,True,False,False,False,3.15
54161,25.47,1248.0,88.5,7.0,10,False,True,False,False,False,True,True,False,False,False,7.64
28619,19.7,796.0,46.3,5.0,15,False,False,False,True,False,True,True,False,False,False,2.4
9000,20.51,998.0,67.0,5.0,10,False,False,False,True,True,False,True,False,False,False,4.25
42876,19.08,1582.0,126.2,5.0,10,False,True,False,False,True,False,True,False,False,False,9.31
64000,19.7,796.0,46.3,5.0,15,False,False,False,True,False,True,True,False,False,False,2.39
20488,16.09,1598.0,103.5,5.0,8,False,False,False,True,False,True,False,False,True,False,7.64
21000,21.4,1197.0,83.1,5.0,10,False,False,False,True,False,True,True,False,False,False,6.21
119203,0.0,2179.0,115.0,5.0,14,False,True,False,False,True,False,True,False,False,False,16.5
55987,13.7,1997.0,153.86,5.0,15,False,False,False,True,True,False,True,False,False,False,8.22
72668,14.24,2755.0,174.5,7.0,9,False,True,False,False,False,True,True,False,False,False,28.85
32000,15.6,1497.0,116.3,5.0,11,False,False,False,True,True,False,True,False,False,False,8.5
10400,17.4,1497.0,117.3,5.0,11,False,False,False,True,False,True,True,False,False,False,6.51
35000,22.9,1248.0,74.0,5.0,13,False,True,False,False,False,True,True,False,False,False,4.65
55101,14.53,1794.0,138.1,5.0,13,False,False,False,True,True,False,True,False,False,False,8.4
57464,23.59,1364.0,67.06,5.0,12,False,True,False,False,False,True,True,False,False,False,5.75
110000,18.9,998.0,67.1,5.0,20,False,False,False,True,False,True,True,False,False,False,1.11
72000,12.0,1991.0,184.0,5.0,12,False,False,False,True,True,False,True,False,False,False,17.25
16000,16.36,2179.0,187.7,5.0,14,False,True,False,False,True,False,True,False,False,False,32.0
62020,17.0,1197.0,80.0,5.0,15,False,False,False,True,False,True,True,False,False,False,3.45
85000,12.39,2179.0,147.51,5.0,12,False,True,False,False,True,False,False,False,True,False,23.0
14223,18.6,1197.0,81.86,5.0,8,False,False,False,True,False,True,True,False,False,False,7.32
41210,18.0,1198.0,86.7,5.0,12,False,False,False,True,False,True,True,False,False,False,4.4
18043,22.74,796.0,47.3,5.0,10,False,False,False,True,False,True,True,False,False,False,4.12
80000,11.36,2755.0,171.5,7.0,10,False,True,False,False,True,False,True,False,False,False,19.5
21000,18.9,1197.0,82.0,5.0,10,False,False,False,True,True,False,True,False,False,False,6.2
104000,15.0,970.0,74.0,5.0,28,False,False,False,True,False,True,False,False,True,False,0.85
95000,18.5,1197.0,80.0,5.0,16,False,False,False,True,False,True,False,False,True,False,2.8
32000,18.9,1197.0,82.0,5.0,11,False,False,False,True,True,False,True,False,False,False,4.8
122800,25.01,1498.0,89.75,5.0,12,False,True,False,False,False,True,True,False,False,False,5.65
78000,15.0,2148.0,74.0,5.0,15,False,True,False,False,False,True,False,False,True,False,14.5
69000,26.59,1248.0,74.0,5.0,11,False,True,False,False,False,True,True,False,False,False,5.9
65000,23.59,1364.0,67.04,5.0,11,False,True,False,False,False,True,False,False,True,False,5.0
23000,19.1,1197.0,82.0,5.0,11,False,False,False,True,False,True,True,False,False,False,4.9
70000,13.5,1799.0,130.0,5.0,17,False,False,False,True,False,True,True,False,False,False,4.25
250000,12.99,2494.0,100.6,8.0,12,False,True,False,False,False,True,True,False,False,False,10.9
56000,13.2,1495.0,94.0,5.0,14,False,False,False,True,False,True,True,False,False,False,2.45
30000,22.74,796.0,47.3,5.0,13,False,False,False,True,False,True,True,False,False,False,2.5
35000,8.1,5461.0,387.3,2.0,16,False,False,False,True,True,False,True,False,False,False,29.5
92250,22.7,1498.0,89.84,5.0,13,False,True,False,False,False,True,False,False,True,False,5.75
40000,20.14,1197.0,81.86,5.0,8,False,False,False,True,False,True,True,False,False,False,5.0
96848,14.3,1598.0,103.6,5.0,12,False,False,False,True,True,False,True,False,False,False,4.62
42000,15.73,1968.0,174.33,5.0,10,False,True,False,False,True,False,True,False,False,False,23.5
55886,16.0,2179.0,140.0,7.0,13,False,True,False,False,False,True,True,False,False,False,7.25
12336,17.0,1591.0,121.3,5.0,7,False,False,False,True,False,True,True,False,False,False,11.88
60000,13.9,1599.0,103.2,5.0,17,False,False,False,True,False,True,False,False,False,True,2.25
83000,14.2,1597.0,92.0,5.0,23,False,False,False,True,False,True,False,False,True,False,0.85
24000,19.69,1198.0,67.04,5.0,8,False,False,False,True,False,True,True,False,False,False,4.0
32198,16.5,1198.0,86.8,5.0,10,False,False,False,True,True,False,True,False,False,False,5.1
92247,12.99,2494.0,100.6,7.0,12,False,True,False,False,False,True,True,False,False,False,12.5
121311,20.64,1498.0,108.5,5.0,15,False,True,False,False,False,True,True,False,False,False,2.9
66296,16.0,2179.0,140.0,7.0,10,False,True,False,False,False,True,True,False,False,False,15.96
41000,16.9,1197.0,82.0,5.0,11,False,False,False,True,True,False,True,False,False,False,5.45
38681,13.5,2198.0,157.7,7.0,9,False,True,False,False,False,True,True,False,False,False,23.86
43761,18.0,995.0,62.0,5.0,18,False,False,False,True,False,True,True,False,False,False,1.75
17400,24.52,1248.0,88.5,7.0,9,False,True,False,False,False,True,True,False,False,False,9.75
61510,25.8,1498.0,98.6,5.0,13,False,True,False,False,False,True,True,False,False,False,4.75
60000,17.4,1497.0,117.3,5.0,12,False,False,False,True,False,True,True,False,False,False,6.25
35165,23.8,1998.0,112.0,5.0,12,False,True,False,False,True,False,False,False,True,False,22.0
41617,14.53,1794.0,138.1,5.0,10,False,False,False,True,True,False,True,False,False,False,14.14
45000,17.0,1086.0,74.0,5.0,21,False,False,False,True,False,True,True,False,False,False,0.95
65000,13.7,1798.0,157.75,5.0,12,False,False,False,True,True,False,True,False,False,False,11.95
68000,18.9,998.0,67.1,5.0,15,False,False,False,True,False,True,True,False,False,False,2.5
49000,19.81,1086.0,68.05,5.0,13,False,False,False,True,False,True,True,False,False,False,2.75
16698,23.84,1199.0,84.0,5.0,7,False,False,False,True,False,True,True,False,False,False,5.85
30965,21.4,1197.0,83.1,5.0,10,False,False,False,True,False,True,True,False,False,False,6.25
56058,15.04,1598.0,103.2,5.0,12,False,False,False,True,False,True,True,False,False,False,4.95
15356,18.9,1197.0,81.86,5.0,9,False,False,False,True,False,True,True,False,False,False,4.75
54000,20.0,1399.0,68.05,5.0,13,False,True,False,False,False,True,True,False,False,False,2.55
47000,13.9,1799.0,130.3,5.0,15,False,False,False,True,True,False,False,False,True,False,4.5
21652,22.74,796.0,47.3,5.0,11,False,False,False,True,False,True,True,False,False,False,3.01
